Fecha,Agente Representante,Total Generado
2023-09-05,EMPRESA URRA S.A. E.S.P.,4487142.109999999
2023-09-05,EMPRESAS PUBLICAS DE CALARCA ESP,16442.690000000002
2023-09-05,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,47184338.12
2023-09-05,ENEL COLOMBIA SA ESP,44545482.629999995
2023-09-05,ENERCO S.A. E.S.P.,13991.349999999999
2023-09-05,ENERGETICA S.A. E.S.P.,26958.04
2023-09-05,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,126614.4
2023-09-05,ENERGIA DEL SUROESTE S.A. E.S.P.,33216.100000000006
2023-09-05,ENERGIA RENOVABLE DE COLOMBIA S.A. E.S.P.,9279.27
2023-09-05,ENERMAS SAS ESP,3234.39
2023-09-05,ERCO GENERACION S.A.S. ESP,5202.370000000001
2023-09-05,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,5628.79
2023-09-05,GENERADORA ALEJANDRIA S.A.S. E.S.P.,135784.0
2023-09-05,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,12006317.52
2023-09-05,GENERPUTUMAYO S.A.S. E.S.P.,4667.780000000001
2023-09-05,GENERSA S.A.S. E.S.P.,286793.0
2023-09-05,GESTION ENERGETICA S.A. E.S.P.,3917952.5
2023-09-05,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,58306.38
2023-09-05,HIDROELECTRICA BARRANCAS SAS ESP,41180.0
2023-09-05,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,1661582.23
2023-09-05,HIDROENERGIA DE LA MONTAÑA S.A.S E.S.P,117416.7
2023-09-05,HIDROTOLIMA S.A. E.S.P.,142407.94
2023-09-05,HZ ENERGY S.A.S. E.S.P.,141884.06
2023-09-05,IAC ENERGY S.A.S. E.S.P.,54595.14
2023-09-05,ISAGEN S.A. E.S.P.,30838983.48
2023-09-05,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,1878549.4100000001
2023-09-05,P.CH EL COCUYO SAS ESP,11947.16
2023-09-05,PARQUE SOLAR LOS GIRASOLES S.A.S ESP,63069.3
2023-09-05,PCH SAN BARTOLOME S.A.S. E.S.P. ,505049.70999999996
2023-09-05,PRIME TERMOFLORES S.A.S. E.S.P.,2897184.44
2023-09-05,PRIME TERMOVALLE S.A.S EMPRESA DE SERVICIOS PUBLICOS,5174855.4
2023-09-05,PROELECTRICA S.A.S E.S.P.,1124375.23
2023-09-05,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,1010914.88
2023-09-05,RIOPAILA ENERGÍA S.A.S. E.S.P.,372745.5
2023-09-05,RISARALDA ENERGIA S.A.S. E.S.P.,84435.0
2023-09-05,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,4545.200000000001
2023-09-05,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,16751.75
2023-09-05,TERMO MECHERO MORRO S.A.S E.S.P ,1398274.56
2023-09-05,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,19374158.310000002
2023-09-05,TERMONORTE S.A.S. E.S.P.,1537947.6
2023-09-05,TERMOPIEDRAS S.A. E.S.P.,76777.28
2023-09-05,TERMOTASAJERO DOS S.A. E.S.P. ,4145235.06
2023-09-05,TERMOTASAJERO S.A. E.S.P.,3975679.1999999997
2023-09-05,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3843758.2600000002
2023-09-05,UNERGY ENERGY DIGITAL S.A.S E.S.P,6149.05
2023-09-05,VATIA S.A. E.S.P.,401659.02
2023-09-06,4E GROUP S.A.S E.S.P.,20184.0
2023-09-06,AES COLOMBIA & CIA. S.C.A. E.S.P.,14103826.34
2023-09-06,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,402152.18
2023-09-06,AURES BAJO S.A.S. E.S.P.,170537.09999999998
2023-09-06,BIOGAS COLOMBIA S.A.S. E.S.P ,4243.08
2023-09-06,CELSIA COLOMBIA S.A. E.S.P.,10963554.75
2023-09-06,CEMEX ENERGY S.A.S E.S.P.,88446.6
2023-09-06,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,50655.0
2023-09-06,CENTRAL HIDROELÉCTRICA ZEUS SAS ESP,89576.37
2023-09-06,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,338936.39
2023-09-06,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,92132.36
2023-09-06,COMPAÑÍA ELÉCTRICA DE SOCHAGOTA  S.A. E.S.P.,3942896.15
2023-09-06,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,10870.91
2023-09-06,DEPI ENERGY S.A.S. E.S.P.,131021.4
2023-09-06,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,75151.48
2023-09-06,ELECTRIFICADORA DEL META S.A. E.S.P.,3627.6000000000004
2023-09-06,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,89306.34000000001
2023-09-06,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,277046.33999999997
2023-09-06,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,25762.4
2023-09-06,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,10056.06
2023-09-06,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,53042.2
2023-09-06,EMPRESA URRA S.A. E.S.P.,3038267.9800000004
2023-09-06,EMPRESAS PUBLICAS DE CALARCA ESP,15437.230000000001
2023-09-06,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,49195297.089999996
2023-09-06,ENEL COLOMBIA SA ESP,44999253.28
2023-09-06,ENERCO S.A. E.S.P.,13027.8
2023-09-06,ENERGETICA S.A. E.S.P.,24240.59
2023-09-06,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,119392.8
2023-09-06,ENERGIA DEL SUROESTE S.A. E.S.P.,29121.2
2023-09-06,ENERMAS SAS ESP,3083.36
2023-09-06,ERCO GENERACION S.A.S. ESP,6736.64
2023-09-06,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,5774.98
2023-09-06,GENERADORA ALEJANDRIA S.A.S. E.S.P.,115266.0
2023-09-06,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,12026842.34
2023-09-06,GENERPUTUMAYO S.A.S. E.S.P.,4833.98
2023-09-06,GENERSA S.A.S. E.S.P.,228737.0
2023-09-06,GESTION ENERGETICA S.A. E.S.P.,3901884.7
2023-09-06,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,55140.66
2023-09-06,HIDROELECTRICA BARRANCAS SAS ESP,40399.0
2023-09-06,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,1738804.21
2023-09-06,HIDROENERGIA DE LA MONTAÑA S.A.S E.S.P,108646.88
2023-09-06,HIDROTOLIMA S.A. E.S.P.,170568.77
2023-09-06,HZ ENERGY S.A.S. E.S.P.,136159.84
2023-09-06,IAC ENERGY S.A.S. E.S.P.,92150.89
2023-09-06,ISAGEN S.A. E.S.P.,43388636.730000004
2023-09-06,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,1895718.74
2023-09-06,P.CH EL COCUYO SAS ESP,10430.91
2023-09-06,PARQUE SOLAR LOS GIRASOLES S.A.S ESP,62705.55
2023-09-06,PCH SAN BARTOLOME S.A.S. E.S.P. ,413591.84
2023-09-06,PRIME TERMOFLORES S.A.S. E.S.P.,2925657.96
2023-09-06,PRIME TERMOVALLE S.A.S EMPRESA DE SERVICIOS PUBLICOS,5574749.43
2023-09-06,PROELECTRICA S.A.S E.S.P.,1109605.85
2023-09-06,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,1050138.0
2023-09-06,RIOPAILA ENERGÍA S.A.S. E.S.P.,395606.10000000003
2023-09-06,RISARALDA ENERGIA S.A.S. E.S.P.,74196.0
2023-09-06,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,4497.24
2023-09-06,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,15921.470000000001
2023-09-06,TERMO MECHERO MORRO S.A.S E.S.P ,1398451.15
2023-09-06,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,20415907.42
2023-09-06,TERMONORTE S.A.S. E.S.P.,1538265.2000000002
2023-09-06,TERMOPIEDRAS S.A. E.S.P.,85172.68
2023-09-06,TERMOTASAJERO DOS S.A. E.S.P. ,4141217.1900000004
2023-09-06,TERMOTASAJERO S.A. E.S.P.,3971386.0700000003
2023-09-06,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3812469.71
2023-09-06,UNERGY ENERGY DIGITAL S.A.S E.S.P,8628.81
2023-09-06,VATIA S.A. E.S.P.,400786.18
2023-09-07,4E GROUP S.A.S E.S.P.,16614.0
2023-09-07,AES COLOMBIA & CIA. S.C.A. E.S.P.,13533337.6
2023-09-07,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,286846.20999999996
2023-09-07,AURES BAJO S.A.S. E.S.P.,162977.59999999998
2023-09-07,BIOGAS COLOMBIA S.A.S. E.S.P ,4061.64
2023-09-07,CELSIA COLOMBIA S.A. E.S.P.,14870129.16
2023-09-07,CEMEX ENERGY S.A.S E.S.P.,69744.6
2023-09-07,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,52456.8
2023-09-07,CENTRAL HIDROELÉCTRICA ZEUS SAS ESP,96503.5
2023-09-07,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,331763.45
2023-09-07,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,85213.14000000001
2023-09-07,COMPAÑÍA ELÉCTRICA DE SOCHAGOTA  S.A. E.S.P.,3930438.55
2023-09-07,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,11308.57
2023-09-07,DEPI ENERGY S.A.S. E.S.P.,154580.7
2023-09-07,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,71545.33
2023-09-07,ELECTRIFICADORA DEL META S.A. E.S.P.,1489.8000000000002
2023-09-07,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,83436.48000000001
2023-09-07,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,140749.0
2023-09-07,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,30945.800000000003
2023-09-07,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,10232.470000000001
2023-09-07,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,56546.6
2023-09-07,EMPRESA URRA S.A. E.S.P.,2994736.3499999996
2023-09-07,EMPRESAS PUBLICAS DE CALARCA ESP,14791.970000000001
2023-09-07,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,60204932.75
2023-09-07,ENEL COLOMBIA SA ESP,39192615.03
2023-09-07,ENERCO S.A. E.S.P.,12517.0
2023-09-07,ENERGETICA S.A. E.S.P.,21520.480000000003
2023-09-07,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,114886.79999999999
2023-09-07,ENERGIA DEL SUROESTE S.A. E.S.P.,26923.1
2023-09-07,ENERMAS SAS ESP,2948.25
2023-09-07,ERCO GENERACION S.A.S. ESP,5334.99
2023-09-07,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6121.5
2023-09-07,GENERADORA ALEJANDRIA S.A.S. E.S.P.,107295.0
2023-09-07,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,12638565.3
2023-09-07,GENERPUTUMAYO S.A.S. E.S.P.,4633.4
2023-09-07,GENERSA S.A.S. E.S.P.,272246.0
2023-09-07,GESTION ENERGETICA S.A. E.S.P.,3866217.2
2023-09-07,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,47097.42
2023-09-07,HIDROELECTRICA BARRANCAS SAS ESP,39790.0
2023-09-07,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,1686071.34
2023-09-07,HIDROENERGIA DE LA MONTAÑA S.A.S E.S.P,105498.56
2023-09-07,HIDROTOLIMA S.A. E.S.P.,166910.61
2023-09-07,HZ ENERGY S.A.S. E.S.P.,137292.62
2023-09-07,IAC ENERGY S.A.S. E.S.P.,14292.989999999998
2023-09-07,ISAGEN S.A. E.S.P.,38569538.25
2023-09-07,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,1868431.5899999999
2023-09-07,P.CH EL COCUYO SAS ESP,6637.3099999999995
2023-09-07,PARQUE SOLAR LOS GIRASOLES S.A.S ESP,59019.6
2023-09-07,PCH SAN BARTOLOME S.A.S. E.S.P. ,359661.76
2023-09-07,PRIME TERMOFLORES S.A.S. E.S.P.,2970522.3099999996
2023-09-07,PRIME TERMOVALLE S.A.S EMPRESA DE SERVICIOS PUBLICOS,5596366.37
2023-09-07,PROELECTRICA S.A.S E.S.P.,1607254.0699999998
2023-09-07,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,1058976.0
2023-09-07,RIOPAILA ENERGÍA S.A.S. E.S.P.,400683.89999999997
2023-09-07,RISARALDA ENERGIA S.A.S. E.S.P.,68347.0
2023-09-07,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,4096.84
2023-09-07,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,15463.43
2023-09-07,TERMO MECHERO MORRO S.A.S E.S.P ,1398957.86
2023-09-07,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,18107526.580000002
2023-09-07,TERMONORTE S.A.S. E.S.P.,1269538.0999999999
2023-09-07,TERMOPIEDRAS S.A. E.S.P.,92461.82
2023-09-07,TERMOTASAJERO DOS S.A. E.S.P. ,4141358.58
2023-09-07,TERMOTASAJERO S.A. E.S.P.,3974863.7199999997
2023-09-07,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3823682.99
2023-09-07,UNERGY ENERGY DIGITAL S.A.S E.S.P,6295.52
2023-09-07,VATIA S.A. E.S.P.,324704.85
2023-09-08,4E GROUP S.A.S E.S.P.,13047.0
2023-09-08,AES COLOMBIA & CIA. S.C.A. E.S.P.,14415984.63
2023-09-08,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,297097.25
2023-09-08,AURES BAJO S.A.S. E.S.P.,158346.8
2023-09-08,BIOGAS COLOMBIA S.A.S. E.S.P ,9433.8
2023-09-08,CELSIA COLOMBIA S.A. E.S.P.,16548590.850000001
2023-09-08,CEMEX ENERGY S.A.S E.S.P.,63982.8
2023-09-08,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,51411.8
2023-09-08,CENTRAL HIDROELÉCTRICA ZEUS SAS ESP,121009.58000000002
2023-09-08,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,256719.75000000003
2023-09-08,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,69626.64
2023-09-08,COMPAÑÍA ELÉCTRICA DE SOCHAGOTA  S.A. E.S.P.,3944894.08
2023-09-08,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,11155.46
2023-09-08,DEPI ENERGY S.A.S. E.S.P.,161612.75999999998
2023-09-08,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,71335.84
2023-09-08,ELECTRIFICADORA DEL META S.A. E.S.P.,112.8
2023-09-08,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,71284.84
2023-09-08,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,166796.21
2023-09-08,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,53935.08
2023-09-08,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,10618.41
2023-09-08,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,47418.4
2023-09-08,EMPRESA URRA S.A. E.S.P.,4501808.27
2023-09-08,EMPRESAS PUBLICAS DE CALARCA ESP,10308.78
2023-09-08,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,70212182.32000001
2023-09-08,ENEL COLOMBIA SA ESP,31021944.58
2023-09-08,ENERCO S.A. E.S.P.,20260.16
2023-09-08,ENERGETICA S.A. E.S.P.,21162.590000000004
2023-09-08,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,113799.6
2023-09-08,ENERGIA DEL SUROESTE S.A. E.S.P.,25814.800000000003
2023-09-08,ENERMAS SAS ESP,3056.95
2023-09-08,ERCO GENERACION S.A.S. ESP,5128.179999999999
2023-09-08,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6330.13
2023-09-08,GENERADORA ALEJANDRIA S.A.S. E.S.P.,103870.0
2023-09-08,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,12977480.96
2023-09-08,GENERPUTUMAYO S.A.S. E.S.P.,4580.07
2023-09-08,GENERSA S.A.S. E.S.P.,291150.0
2023-09-08,GESTION ENERGETICA S.A. E.S.P.,3897092.2
2023-09-08,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,48478.02
2023-09-08,HIDROELECTRICA BARRANCAS SAS ESP,41429.0
2023-09-08,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,1639387.6300000001
2023-09-08,HIDROENERGIA DE LA MONTAÑA S.A.S E.S.P,105441.20000000001
2023-09-08,HIDROTOLIMA S.A. E.S.P.,169416.65
2023-09-08,HZ ENERGY S.A.S. E.S.P.,108939.81000000001
2023-09-08,IAC ENERGY S.A.S. E.S.P.,28763.47
2023-09-08,ISAGEN S.A. E.S.P.,32450376.23
2023-09-08,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,1120323.79
2023-09-08,P.CH EL COCUYO SAS ESP,3499.49
2023-09-08,PARQUE SOLAR LOS GIRASOLES S.A.S ESP,48784.4
2023-09-08,PCH SAN BARTOLOME S.A.S. E.S.P. ,333349.3
2023-09-08,PRIME TERMOFLORES S.A.S. E.S.P.,2789953.52
2023-09-08,PRIME TERMOVALLE S.A.S EMPRESA DE SERVICIOS PUBLICOS,5630101.7
2023-09-08,PROELECTRICA S.A.S E.S.P.,1157095.74
2023-09-08,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,1055808.0
2023-09-08,RIOPAILA ENERGÍA S.A.S. E.S.P.,317251.80000000005
2023-09-08,RISARALDA ENERGIA S.A.S. E.S.P.,61297.0
2023-09-08,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,4495.48
2023-09-08,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,15411.0
2023-09-08,TERMO MECHERO MORRO S.A.S E.S.P ,1399047.8900000001
2023-09-08,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,20151284.740000002
2023-09-08,TERMONORTE S.A.S. E.S.P.,1531557.6
2023-09-08,TERMOPIEDRAS S.A. E.S.P.,88860.81
2023-09-08,TERMOTASAJERO DOS S.A. E.S.P. ,4139249.76
2023-09-08,TERMOTASAJERO S.A. E.S.P.,3972855.2
2023-09-08,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3892469.05
2023-09-08,UNERGY ENERGY DIGITAL S.A.S E.S.P,5543.960000000001
2023-09-08,VATIA S.A. E.S.P.,272883.76
2023-09-09,4E GROUP S.A.S E.S.P.,14722.8
2023-09-09,AES COLOMBIA & CIA. S.C.A. E.S.P.,13892057.74
2023-09-09,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,231196.81
2023-09-09,AURES BAJO S.A.S. E.S.P.,171270.09999999998
2023-09-09,BIOGAS COLOMBIA S.A.S. E.S.P ,22391.4
2023-09-09,CELSIA COLOMBIA S.A. E.S.P.,16937047.830000002
2023-09-09,CEMEX ENERGY S.A.S E.S.P.,71397.0
2023-09-09,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,50635.2
2023-09-09,CENTRAL HIDROELÉCTRICA ZEUS SAS ESP,105542.62
2023-09-09,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,292876.58
2023-09-09,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,98592.87
2023-09-09,COMPAÑÍA ELÉCTRICA DE SOCHAGOTA  S.A. E.S.P.,3914151.37
2023-09-09,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,11215.44
2023-09-09,DEPI ENERGY S.A.S. E.S.P.,161795.74000000002
2023-09-09,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,72534.20000000001
2023-09-09,ELECTRIFICADORA DEL META S.A. E.S.P.,1231.8
2023-09-09,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,70870.62
2023-09-09,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,327970.94999999995
2023-09-09,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,51110.310000000005
2023-09-09,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,10240.29
2023-09-09,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,74514.8
2023-09-09,EMPRESA URRA S.A. E.S.P.,2991969.1999999997
2023-09-09,EMPRESAS PUBLICAS DE CALARCA ESP,11964.42
2023-09-09,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,30164280.830000002
2023-09-09,ENEL COLOMBIA SA ESP,49775014.5
2023-09-09,ENERCO S.A. E.S.P.,14959.11
2023-09-09,ENERGETICA S.A. E.S.P.,26214.5
2023-09-09,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,112286.38
2023-09-09,ENERGIA DEL SUROESTE S.A. E.S.P.,25740.5
2023-09-09,ENERMAS SAS ESP,3592.35
2023-09-09,ERCO GENERACION S.A.S. ESP,5121.83
2023-09-09,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,5811.3499999999985
2023-09-09,GENERADORA ALEJANDRIA S.A.S. E.S.P.,135543.0
2023-09-09,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,13247713.349999998
2023-09-09,GENERPUTUMAYO S.A.S. E.S.P.,4596.780000000001
2023-09-09,GENERSA S.A.S. E.S.P.,291921.0
2023-09-09,GESTION ENERGETICA S.A. E.S.P.,3809926.3
2023-09-09,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,31136.940000000002
2023-09-09,HIDROELECTRICA BARRANCAS SAS ESP,40303.0
2023-09-09,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,874306.1000000001
2023-09-09,HIDROENERGIA DE LA MONTAÑA S.A.S E.S.P,106765.6
2023-09-09,HIDROTOLIMA S.A. E.S.P.,156632.44999999998
2023-09-09,HZ ENERGY S.A.S. E.S.P.,125743.67
2023-09-09,IAC ENERGY S.A.S. E.S.P.,82640.13999999998
2023-09-09,ISAGEN S.A. E.S.P.,40989056.629999995
2023-09-09,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,1134276.65
2023-09-09,P.CH EL COCUYO SAS ESP,3689.13
2023-09-09,PARQUE SOLAR LOS GIRASOLES S.A.S ESP,48953.6
2023-09-09,PCH SAN BARTOLOME S.A.S. E.S.P. ,362646.23
2023-09-09,PRIME TERMOFLORES S.A.S. E.S.P.,3270418.2199999997
2023-09-09,PRIME TERMOVALLE S.A.S EMPRESA DE SERVICIOS PUBLICOS,5611814.209999999
2023-09-09,PROELECTRICA S.A.S E.S.P.,810173.0700000001
2023-09-09,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,1069938.0
2023-09-09,RIOPAILA ENERGÍA S.A.S. E.S.P.,344992.8
2023-09-09,RISARALDA ENERGIA S.A.S. E.S.P.,62581.0
2023-09-09,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,4402.639999999999
2023-09-09,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,15875.64
2023-09-09,TERMO MECHERO MORRO S.A.S E.S.P ,1399457.42
2023-09-09,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,19749622.89
2023-09-09,TERMONORTE S.A.S. E.S.P.,1532091.9
2023-09-09,TERMOPIEDRAS S.A. E.S.P.,104575.81
2023-09-09,TERMOTASAJERO DOS S.A. E.S.P. ,4140404.0199999996
2023-09-09,TERMOTASAJERO S.A. E.S.P.,3970057.2
2023-09-09,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3898616.7800000003
2023-09-09,UNERGY ENERGY DIGITAL S.A.S E.S.P,5543.960000000001
2023-09-09,VATIA S.A. E.S.P.,278845.2
2023-09-10,4E GROUP S.A.S E.S.P.,15967.2
2023-09-10,AES COLOMBIA & CIA. S.C.A. E.S.P.,14106491.81
2023-09-10,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,222286.78
2023-09-10,AURES BAJO S.A.S. E.S.P.,155866.0
2023-09-10,BIOGAS COLOMBIA S.A.S. E.S.P ,21116.760000000002
2023-09-10,CELSIA COLOMBIA S.A. E.S.P.,12663501.170000002
2023-09-10,CEMEX ENERGY S.A.S E.S.P.,94519.79999999999
2023-09-10,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,67555.4
2023-09-10,CENTRAL HIDROELÉCTRICA ZEUS SAS ESP,171881.25
2023-09-10,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,397747.2100000001
2023-09-10,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,97937.61
2023-09-10,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S. ESP,217.79999999999998
2023-09-10,COMPAÑÍA ELÉCTRICA DE SOCHAGOTA  S.A. E.S.P.,3942750.1799999997
2023-09-10,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,14982.599999999999
2023-09-10,DEPI ENERGY S.A.S. E.S.P.,165049.40999999997
2023-09-10,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,73350.23
2023-09-10,ELECTRIFICADORA DEL META S.A. E.S.P.,10.2
2023-09-10,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,78341.81999999999
2023-09-10,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,376700.89
2023-09-10,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,78558.95
2023-09-10,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,10198.2
2023-09-10,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,55746.9
2023-09-10,EMPRESA URRA S.A. E.S.P.,2994032.9699999997
2023-09-10,EMPRESAS PUBLICAS DE CALARCA ESP,12944.5
2023-09-10,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,31793333.57
2023-09-10,ENEL COLOMBIA SA ESP,27409005.79
2023-09-10,ENERCO S.A. E.S.P.,13664.609999999999
2023-09-10,ENERGETICA S.A. E.S.P.,25034.96
2023-09-10,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,139852.8
2023-09-10,ENERGIA DEL SUROESTE S.A. E.S.P.,32633.1
2023-09-10,ENERMAS SAS ESP,3970.2999999999997
2023-09-10,ERCO GENERACION S.A.S. ESP,6017.51
2023-09-10,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6004.8
2023-09-10,GENERADORA ALEJANDRIA S.A.S. E.S.P.,198251.0
2023-09-10,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,13384548.91
